id,submit_time,cpu,gpu,duration
instance_13139,1319751.0,96.0,0,5511.0
instance_13140,1320154.0,8.0,1,8.0
instance_13141,1320469.0,64.0,0,12385.0
instance_13143,1320554.0,8.0,1,7694.0
instance_13144,1320742.0,96.0,0,2739.0
instance_13145,1321884.0,8.0,1,8013.0
instance_13146,1322075.0,8.0,1,8.0
instance_13150,1325012.0,64.0,0,14114.0
instance_13151,1325012.0,64.0,0,6786.0
instance_13152,1325012.0,64.0,0,6920.0
instance_13153,1325012.0,96.0,0,8304.0
instance_13154,1325012.0,64.0,0,14126.0
instance_13155,1325127.0,64.0,0,16344.0
instance_13156,1325248.0,64.0,0,6881.0
instance_13157,1325284.0,64.0,0,22594.0
instance_13158,1325368.0,64.0,0,12413.0
instance_13159,1325398.0,96.0,0,6356.0
instance_13160,1325399.0,64.0,0,87503.0
instance_13161,1325701.0,64.0,0,93550.0
instance_13163,1325728.0,64.0,0,107363.0
instance_13164,1325760.0,64.0,0,45548.0
instance_13165,1325788.0,64.0,0,167264.0
instance_13166,1326002.0,64.0,0,101932.0
instance_13167,1326182.0,64.0,0,33323.0
instance_13168,1326127.0,64.0,0,6773.0
instance_13170,1326903.0,64.0,0,6491.0
instance_13171,1327239.0,8.0,1,7.0
instance_13172,1327535.0,8.0,1,15288.0
instance_13173,1327650.0,64.0,0,58067.0
instance_13174,1327828.0,64.0,0,6140.0
instance_13175,1328849.0,8.0,1,6763.0
instance_13176,1329274.0,8.0,1,8.0
instance_13177,1330812.0,96.0,0,9934.0
instance_13178,1330822.0,64.0,0,6830.0
instance_13179,1330822.0,64.0,0,18409.0
instance_13182,1331653.0,64.0,0,20697.0
instance_13184,1331712.0,64.0,0,15755.0
instance_13185,1331712.0,64.0,0,42069.0
instance_13186,1331802.0,48.0,0,83215.0
instance_13187,1331952.0,64.0,0,10850.0
instance_13188,1331983.0,64.0,0,48319.0
instance_13189,1332283.0,64.0,0,4937.0
instance_13190,1332432.0,64.0,0,34111.0
instance_13192,1332887.0,64.0,0,4610.0
instance_13196,1335038.0,8.0,1,15.0
instance_13197,1335084.0,8.0,1,14622.0
instance_13198,1335125.0,64.0,0,13867.0
instance_13200,1335730.0,64.0,0,898.0
instance_13201,1336232.0,16.0,1,200828.0
instance_13202,1336231.0,16.0,1,5674.0
instance_13203,1336232.0,16.0,1,50717.0
instance_13204,1336573.0,64.0,0,4046.0
instance_13205,1336573.0,64.0,0,6204.0
instance_13206,1336575.0,64.0,0,2578.0
instance_13207,1336575.0,64.0,0,13007.0
instance_13208,1336575.0,64.0,0,80779.0
instance_13210,1337264.0,64.0,0,21765.0
instance_13211,1337324.0,64.0,0,13269.0
instance_13213,1337988.0,64.0,0,167.0
instance_13214,1338177.0,12.0,1,73935.0
instance_13215,1338344.0,64.0,0,8865.0
instance_13216,1338344.0,64.0,0,8935.0
instance_13218,1338673.0,64.0,0,38234.0
instance_13221,1339514.0,96.0,0,8606.0
instance_13224,1339694.0,96.0,0,295639.0
instance_13226,1339814.0,96.0,0,149246.0
instance_13228,1340144.0,64.0,0,7150.0
instance_13232,1341044.0,64.0,0,25782.0
instance_13233,1341094.0,8.0,1,10.0
instance_13234,1341757.0,16.0,1,265400.0
instance_13235,1341875.0,8.0,1,5.0
instance_13237,1342063.0,64.0,0,24895.0
instance_13238,1342160.0,8.0,1,9841.0
instance_13239,1343354.0,64.0,0,4032.0
instance_13240,1343770.0,64.0,0,3018.0
instance_13241,1344500.0,12.0,1,75251.0
instance_13242,1344980.0,12.0,1,322.0
instance_13244,1346261.0,64.0,0,72971.0
instance_13247,1346262.0,64.0,0,6505.0
instance_13248,1346262.0,64.0,0,52687.0
instance_13249,1346261.0,96.0,0,68784.0
instance_13250,1346291.0,48.0,0,76429.0
instance_13251,1346290.0,64.0,0,159408.0
instance_13252,1346262.0,64.0,0,209101.0
instance_13253,1346560.0,64.0,0,8477.0
instance_13254,1346740.0,64.0,0,31001.0
instance_13256,1347041.0,64.0,0,12151.0
instance_13257,1347161.0,64.0,0,75772.0
instance_13258,1347372.0,64.0,0,19341.0
instance_13259,1348451.0,64.0,0,208101.0
instance_13260,1348453.0,64.0,0,6217.0
instance_13261,1348453.0,64.0,0,65433.0
instance_13262,1348664.0,96.0,0,4936.0
instance_13263,1349154.0,8.0,1,9452.0
instance_13264,1349434.0,8.0,1,6.0
instance_13265,1349981.0,64.0,0,17458.0
instance_13266,1350929.0,8.0,1,32446.0
instance_13267,1351364.0,8.0,1,6.0
instance_13269,1351918.0,64.0,0,10213.0
instance_13270,1351918.0,96.0,0,154558.0
instance_13273,1354618.0,64.0,0,4307.0
instance_13275,1355421.0,8.0,1,147728.0
instance_13276,1357994.0,8.0,1,29514.0
instance_13277,1358189.0,64.0,0,4398.0
instance_13278,1358372.0,64.0,0,3493.0
instance_13279,1358579.0,64.0,0,15115.0
instance_13280,1358606.0,8.0,1,3.0
instance_13281,1358698.0,64.0,0,8203.0
instance_13282,1358730.0,64.0,0,75667.0
instance_13283,1359028.0,64.0,0,11179.0
instance_13284,1359659.0,64.0,0,54883.0
instance_13285,1360969.0,16.0,1,224136.0
instance_13287,1361318.0,64.0,0,10080.0
instance_13288,1362126.0,64.0,0,52426.0
instance_13289,1363142.0,192.0,0,68342.0
instance_13290,1363323.0,192.0,0,212834.0
instance_13291,1365071.0,96.0,0,419.0
instance_13292,1365504.0,96.0,0,1245.0
instance_13293,1365661.0,64.0,0,48740.0
instance_13294,1365705.0,8.0,1,6.0
instance_13296,1366231.0,64.0,0,79800.0
instance_13297,1366291.0,64.0,0,7547.0
instance_13298,1366291.0,64.0,0,7429.0
instance_13299,1366441.0,64.0,0,6593.0
instance_13301,1369412.0,64.0,0,3836.0
instance_13303,1370831.0,64.0,0,6154.0
instance_13304,1372308.0,48.0,0,128.0
instance_13306,1372455.0,48.0,0,7742.0
instance_13307,1372531.0,64.0,0,8386.0
instance_13308,1372561.0,64.0,0,13252.0
instance_13309,1372825.0,8.0,1,6.0
instance_13311,1373251.0,64.0,0,24932.0
instance_13312,1373251.0,64.0,0,49289.0
instance_13313,1373281.0,64.0,0,12410.0
instance_13316,1375340.0,48.0,0,5090.0
instance_13317,1375684.0,48.0,0,43398.0
instance_13319,1376267.0,64.0,0,3765.0
instance_13320,1376345.0,64.0,0,3736.0
instance_13321,1376465.0,64.0,0,153752.0
instance_13324,1377094.0,64.0,0,21752.0
instance_13326,1377460.0,16.0,1,196621.0
instance_13327,1377460.0,16.0,1,196722.0
instance_13332,1379486.0,48.0,0,130925.0
instance_13333,1379547.0,64.0,0,8386.0
instance_13336,1380025.0,8.0,1,8.0
instance_13340,1382425.0,8.0,1,12411.0
instance_13341,1385118.0,192.0,0,104797.0
instance_13342,1385152.0,64.0,0,13031.0
instance_13343,1385212.0,64.0,0,19130.0
instance_13344,1385301.0,64.0,0,29105.0
instance_13345,1386736.0,16.0,1,5476.0
instance_13346,1386646.0,16.0,1,5510.0
instance_13348,1386754.0,8.0,1,14888.0
instance_13349,1386914.0,64.0,0,15185.0
instance_13350,1386914.0,48.0,0,67053.0
instance_13351,1386915.0,64.0,0,6548.0
instance_13353,1387586.0,8.0,1,17.0
instance_13354,1387937.0,8.0,1,2155.0
instance_13355,1388384.0,8.0,1,9.0
instance_13356,1388555.0,48.0,0,5338.0
instance_13357,1388886.0,96.0,0,4885.0
instance_13361,1392106.0,16.0,1,237935.0
instance_13363,1392346.0,8.0,1,5884.0
instance_13364,1392907.0,96.0,0,7272.0
instance_13365,1392907.0,64.0,0,8937.0
instance_13368,1393599.0,64.0,0,20844.0
instance_13369,1393626.0,96.0,0,5576.0
instance_13370,1393706.0,48.0,0,86248.0
instance_13372,1393745.0,64.0,0,28469.0
instance_13373,1393836.0,64.0,0,15755.0
instance_13374,1393836.0,64.0,0,20410.0
instance_13375,1393866.0,64.0,0,10351.0
instance_13376,1394186.0,8.0,1,14649.0
instance_13377,1394317.0,64.0,0,22418.0
instance_13379,1395846.0,8.0,1,4.0
instance_13380,1397471.0,64.0,0,25722.0
instance_13381,1397632.0,8.0,1,210877.0
instance_13382,1397771.0,64.0,0,17026.0
instance_13384,1397994.0,96.0,0,5834.0
instance_13385,1398049.0,48.0,0,40310.0
instance_13386,1398130.0,64.0,0,15340.0
instance_13388,1398611.0,96.0,0,8770.0
instance_13389,1399091.0,96.0,0,16429.0
instance_13394,1400952.0,64.0,0,2598.0
instance_13395,1401134.0,8.0,1,14943.0
instance_13396,1401735.0,8.0,1,6.0
instance_13397,1403087.0,8.0,1,5818.0
instance_13398,1403137.0,64.0,0,10907.0
instance_13399,1403261.0,64.0,0,5897.0
instance_13400,1403440.0,96.0,0,92955.0
instance_13401,1403766.0,64.0,0,13101.0
instance_13402,1403917.0,64.0,0,10484.0
instance_13403,1403981.0,64.0,0,10624.0
instance_13404,1404126.0,48.0,0,5525.0
instance_13407,1404252.0,64.0,0,13043.0
instance_13409,1405817.0,96.0,0,14156.0
instance_13411,1408228.0,8.0,1,15108.0
instance_13412,1408414.0,64.0,0,5463.0
instance_13413,1408608.0,8.0,1,209810.0
instance_13414,1408953.0,96.0,0,7207.0
instance_13415,1408996.0,8.0,1,7.0
instance_13416,1409133.0,64.0,0,28082.0
instance_13417,1409490.0,48.0,0,5781.0
instance_13418,1410090.0,64.0,0,3607.0
instance_13422,1412179.0,12.0,1,113813.0
instance_13423,1412315.0,8.0,1,7.0
instance_13424,1412985.0,64.0,0,8583.0
instance_13425,1412985.0,64.0,0,10050.0
instance_13426,1412990.0,64.0,0,8769.0
instance_13427,1412990.0,64.0,0,9137.0
instance_13429,1413855.0,64.0,0,91475.0
instance_13430,1413948.0,64.0,0,23788.0
instance_13431,1413950.0,96.0,0,2746.0
instance_13432,1414114.0,64.0,0,20514.0
instance_13433,1414174.0,64.0,0,8028.0
instance_13434,1414005.0,64.0,0,86880.0
instance_13435,1414244.0,64.0,0,15546.0
instance_13436,1414114.0,64.0,0,8448.0
instance_13437,1414101.0,96.0,0,143417.0
instance_13440,1415085.0,64.0,0,23010.0
instance_13442,1415258.0,8.0,1,2.0
instance_13444,1415484.0,8.0,1,15235.0
instance_13447,1415744.0,96.0,0,5580.0
instance_13448,1415744.0,96.0,0,5778.0
instance_13451,1416319.0,64.0,0,24718.0
instance_13452,1416320.0,8.0,1,4.0
instance_13455,1416941.0,64.0,0,413.0
instance_13457,1416951.0,96.0,0,5245.0
instance_13460,1418385.0,64.0,0,3101.0
instance_13462,1418462.0,8.0,1,119120.0
instance_13463,1418855.0,12.0,1,344.0
instance_13464,1418817.0,64.0,0,3414.0
instance_13465,1418976.0,96.0,0,86396.0
instance_13469,1419263.0,8.0,1,108835.0
instance_13470,1419335.0,12.0,1,2414.0
instance_13471,1419275.0,12.0,1,2512.0
instance_13482,1419968.0,8.0,1,450.0
instance_13484,1420077.0,48.0,0,43302.0
instance_13485,1420960.0,96.0,0,12966.0
instance_13487,1420960.0,96.0,0,84713.0
instance_13489,1420904.0,64.0,0,131098.0
instance_13491,1420906.0,64.0,0,6420.0
instance_13492,1420906.0,96.0,0,9121.0
instance_13493,1420906.0,64.0,0,93490.0
instance_13494,1420917.0,48.0,0,59195.0
instance_13496,1421248.0,8.0,1,7164.0
instance_13497,1421315.0,12.0,1,297686.0
instance_13500,1421563.0,64.0,0,21560.0
instance_13501,1421623.0,64.0,0,35488.0
instance_13502,1421623.0,64.0,0,130.0
instance_13504,1421846.0,64.0,0,49093.0
instance_13505,1422105.0,64.0,0,83214.0
instance_13506,1422316.0,64.0,0,10759.0
instance_13507,1422405.0,64.0,0,10720.0
instance_13508,1422520.0,64.0,0,14120.0
instance_13510,1422700.0,8.0,1,14966.0
instance_13511,1423517.0,8.0,1,24.0
instance_13512,1424388.0,64.0,0,9257.0
instance_13514,1424930.0,8.0,1,205190.0
instance_13516,1425540.0,8.0,1,9109.0
instance_13517,1425692.0,8.0,1,383.0
instance_13518,1425752.0,8.0,1,13704.0
instance_13519,1426488.0,8.0,1,73.0
instance_13520,1426565.0,48.0,0,263479.0
instance_13521,1426568.0,64.0,0,7897.0
instance_13522,1426835.0,64.0,0,7609.0
instance_13523,1426856.0,8.0,1,96.0
instance_13524,1427058.0,8.0,1,87.0
instance_13525,1427171.0,8.0,1,1704.0
instance_13526,1427261.0,8.0,1,5397.0
instance_13527,1427405.0,64.0,0,6992.0
instance_13528,1427481.0,8.0,1,116.0
instance_13529,1427912.0,8.0,1,159.0
instance_13530,1428040.0,96.0,0,9375.0
instance_13532,1428250.0,64.0,0,5965.0
instance_13533,1428348.0,8.0,1,114.0
instance_13534,1428505.0,8.0,1,891.0
instance_13535,1428701.0,8.0,1,4686.0
instance_13536,1428701.0,96.0,0,84746.0
instance_13537,1429266.0,64.0,0,8566.0
instance_13539,1429412.0,8.0,1,8793.0
instance_13541,1429936.0,8.0,1,476.0
instance_13542,1430123.0,8.0,1,15668.0
instance_13543,1430424.0,8.0,1,1245.0
instance_13545,1430718.0,8.0,1,4.0
instance_13546,1431215.0,8.0,1,2853.0
instance_13547,1432014.0,8.0,1,4087.0
instance_13548,1432597.0,192.0,0,229180.0
instance_13549,1432598.0,64.0,0,994.0
instance_13550,1432598.0,64.0,0,69883.0
instance_13551,1432689.0,64.0,0,22951.0
instance_13552,1432851.0,64.0,0,239.0
instance_13553,1432837.0,48.0,0,100086.0
instance_13554,1432972.0,8.0,1,1629.0
instance_13555,1433081.0,96.0,0,87634.0
instance_13556,1433055.0,64.0,0,120841.0
instance_13557,1433055.0,64.0,0,4897.0
instance_13558,1433151.0,64.0,0,34768.0
instance_13559,1433151.0,64.0,0,118839.0
instance_13560,1433560.0,192.0,0,158244.0
instance_13561,1433753.0,8.0,1,90.0
instance_13562,1433773.0,64.0,0,15674.0
instance_13563,1433835.0,8.0,1,9405.0
instance_13565,1433923.0,64.0,0,2773.0
instance_13566,1433923.0,64.0,0,2992.0
instance_13567,1433923.0,64.0,0,22262.0
instance_13568,1433924.0,8.0,1,85.0
instance_13571,1434690.0,8.0,1,3661.0
instance_13572,1434812.0,8.0,1,1374.0
instance_13573,1434812.0,8.0,1,1361.0
instance_13574,1435629.0,64.0,0,131.0
instance_13575,1435069.0,64.0,0,126.0
instance_13576,1434812.0,64.0,0,1786.0
instance_13577,1435905.0,64.0,0,131.0
instance_13578,1434812.0,64.0,0,1786.0
instance_13579,1435344.0,64.0,0,134.0
instance_13580,1434937.0,64.0,0,129.0
instance_13581,1436034.0,64.0,0,131.0
instance_13582,1434812.0,64.0,0,1786.0
instance_13583,1436035.0,64.0,0,130.0
instance_13584,1436047.0,64.0,0,120.0
instance_13585,1434936.0,64.0,0,130.0
instance_13586,1435070.0,64.0,0,122.0
instance_13587,1434812.0,8.0,1,1795.0
instance_13588,1434812.0,8.0,1,1795.0
instance_13589,1434812.0,8.0,1,1795.0
instance_13590,1434812.0,8.0,1,1795.0
instance_13591,1434812.0,8.0,1,1795.0
instance_13592,1434812.0,8.0,1,1795.0
instance_13593,1434812.0,8.0,1,1795.0
instance_13594,1434812.0,8.0,1,1795.0
instance_13595,1434812.0,8.0,1,1795.0
instance_13596,1434812.0,8.0,1,1795.0
instance_13597,1434812.0,8.0,1,1795.0
instance_13598,1434812.0,8.0,1,1795.0
instance_13599,1434812.0,8.0,1,1795.0
instance_13600,1434812.0,8.0,1,1795.0
instance_13601,1434812.0,8.0,1,1795.0
instance_13602,1434812.0,8.0,1,1795.0
instance_13603,1434812.0,8.0,1,1795.0
instance_13604,1434812.0,8.0,1,1795.0
instance_13605,1434812.0,8.0,1,1795.0
instance_13606,1434812.0,8.0,1,1795.0
instance_13607,1434812.0,8.0,1,1795.0
instance_13608,1434812.0,8.0,1,1795.0
instance_13609,1434812.0,64.0,0,1786.0
instance_13610,1434812.0,64.0,0,1786.0
instance_13611,1434813.0,64.0,0,1785.0
instance_13612,1434812.0,8.0,1,1795.0
instance_13613,1434812.0,8.0,1,1795.0
instance_13614,1434812.0,8.0,1,1795.0
instance_13615,1434812.0,64.0,0,1786.0
instance_13616,1434812.0,64.0,0,1786.0
instance_13617,1434812.0,8.0,1,1795.0
instance_13618,1434812.0,8.0,1,1795.0
instance_13619,1434812.0,64.0,0,1786.0
instance_13620,1434812.0,64.0,0,1786.0
instance_13621,1434812.0,64.0,0,1786.0
instance_13622,1434812.0,64.0,0,1786.0
instance_13623,1434812.0,8.0,1,1795.0
instance_13624,1434812.0,8.0,1,1795.0
instance_13625,1434812.0,8.0,1,1795.0
instance_13626,1434812.0,8.0,1,1795.0
instance_13627,1434812.0,64.0,0,1786.0
instance_13628,1434812.0,8.0,1,1795.0
instance_13629,1434812.0,64.0,0,1786.0
instance_13630,1434813.0,64.0,0,1785.0
instance_13633,1434938.0,64.0,0,126.0
instance_13634,1435769.0,64.0,0,125.0
instance_13635,1436339.0,64.0,0,129.0
instance_13636,1436453.0,64.0,0,132.0
instance_13637,1434813.0,64.0,0,121.0
instance_13638,1436337.0,64.0,0,120.0
instance_13639,1434952.0,64.0,0,126.0
instance_13640,1435782.0,64.0,0,127.0
instance_13641,1436308.0,64.0,0,131.0
instance_13642,1434814.0,64.0,0,121.0
instance_13643,1435069.0,64.0,0,126.0
instance_13644,1435345.0,64.0,0,128.0
instance_13645,1436579.0,64.0,0,19.0
instance_13646,1435771.0,64.0,0,138.0
instance_13647,1435629.0,64.0,0,131.0
instance_13648,1435359.0,64.0,0,120.0
instance_13649,1436047.0,64.0,0,136.0
instance_13650,1435343.0,64.0,0,132.0
instance_13651,1435201.0,64.0,0,132.0
instance_13652,1435071.0,64.0,0,122.0
instance_13653,1434812.0,64.0,0,1786.0
instance_13654,1436034.0,64.0,0,131.0
instance_13655,1435070.0,64.0,0,123.0
instance_13656,1434813.0,64.0,0,1785.0
instance_13657,1435904.0,64.0,0,131.0
instance_13658,1434813.0,64.0,0,1785.0
instance_13659,1434813.0,64.0,0,1785.0
instance_13660,1435343.0,64.0,0,132.0
instance_13661,1436205.0,64.0,0,121.0
instance_13662,1434813.0,64.0,0,1787.0
instance_13663,1435069.0,64.0,0,123.0
instance_13664,1435486.0,64.0,0,132.0
instance_13665,1435359.0,64.0,0,120.0
instance_13666,1435069.0,64.0,0,126.0
instance_13667,1435083.0,64.0,0,124.0
instance_13668,1435629.0,64.0,0,131.0
instance_13669,1435920.0,64.0,0,132.0
instance_13670,1435070.0,64.0,0,122.0
instance_13671,1434813.0,64.0,0,121.0
instance_13672,1434813.0,64.0,0,1785.0
instance_13673,1434813.0,64.0,0,1785.0
instance_13674,1434813.0,64.0,0,1785.0
instance_13675,1434813.0,64.0,0,1785.0
instance_13676,1434813.0,64.0,0,1785.0
instance_13677,1434938.0,64.0,0,126.0
instance_13678,1435771.0,64.0,0,135.0
instance_13679,1434814.0,64.0,0,121.0
instance_13680,1436188.0,64.0,0,125.0
instance_13681,1436064.0,64.0,0,132.0
instance_13682,1435200.0,64.0,0,132.0
instance_13683,1434814.0,64.0,0,1785.0
instance_13684,1435629.0,64.0,0,131.0
instance_13685,1435771.0,64.0,0,136.0
instance_13686,1435917.0,64.0,0,120.0
instance_13687,1436467.0,64.0,0,131.0
instance_13688,1435203.0,64.0,0,129.0
instance_13689,1436335.0,64.0,0,121.0
instance_13690,1435642.0,64.0,0,131.0
instance_13691,1435628.0,64.0,0,131.0
instance_13692,1435920.0,64.0,0,132.0
instance_13693,1435359.0,64.0,0,120.0
instance_13694,1436337.0,64.0,0,120.0
instance_13695,1435200.0,64.0,0,133.0
instance_13696,1434953.0,64.0,0,126.0
instance_13697,1434952.0,64.0,0,126.0
instance_13698,1435485.0,64.0,0,132.0
instance_13699,1435917.0,64.0,0,132.0
instance_13700,1435486.0,64.0,0,132.0
instance_13701,1434939.0,64.0,0,126.0
instance_13702,1434937.0,64.0,0,127.0
instance_13703,1435771.0,64.0,0,123.0
instance_13704,1435644.0,64.0,0,130.0
instance_13705,1435771.0,64.0,0,139.0
instance_13706,1436309.0,64.0,0,131.0
instance_13707,1434814.0,64.0,0,1791.0
instance_13708,1436188.0,64.0,0,125.0
instance_13709,1435069.0,64.0,0,123.0
instance_13710,1436325.0,64.0,0,132.0
instance_13711,1435919.0,64.0,0,130.0
instance_13712,1435200.0,64.0,0,132.0
instance_13713,1435771.0,64.0,0,137.0
instance_13714,1434814.0,64.0,0,1787.0
instance_13715,1435630.0,64.0,0,131.0
instance_13716,1435200.0,64.0,0,132.0
instance_13717,1436468.0,64.0,0,131.0
instance_13718,1435069.0,64.0,0,123.0
instance_13719,1436062.0,64.0,0,133.0
instance_13720,1434952.0,64.0,0,126.0
instance_13721,1435771.0,64.0,0,138.0
instance_13722,1434939.0,64.0,0,126.0
instance_13723,1435642.0,64.0,0,131.0
instance_13724,1436034.0,64.0,0,131.0
instance_13725,1436320.0,64.0,0,135.0
instance_13726,1435490.0,64.0,0,130.0
instance_13727,1436046.0,64.0,0,134.0
instance_13728,1435644.0,64.0,0,129.0
instance_13729,1436438.0,64.0,0,130.0
instance_13730,1434814.0,64.0,0,1789.0
instance_13731,1435360.0,64.0,0,131.0
instance_13732,1434939.0,64.0,0,126.0
instance_13733,1434952.0,64.0,0,126.0
instance_13734,1436336.0,64.0,0,120.0
instance_13735,1435360.0,64.0,0,132.0
instance_13736,1436450.0,64.0,0,134.0
instance_13737,1435915.0,64.0,0,120.0
instance_13738,1435502.0,64.0,0,132.0
instance_13739,1436177.0,64.0,0,121.0
instance_13740,1435784.0,64.0,0,121.0
instance_13741,1435502.0,64.0,0,132.0
instance_13742,1435203.0,64.0,0,128.0
instance_13743,1435343.0,64.0,0,132.0
instance_13744,1435489.0,64.0,0,130.0
instance_13745,1434815.0,64.0,0,135.0
instance_13746,1436047.0,64.0,0,120.0
instance_13747,1436058.0,64.0,0,122.0
instance_13748,1435360.0,64.0,0,132.0
instance_13749,1434815.0,64.0,0,1788.0
instance_13750,1435769.0,64.0,0,124.0
instance_13751,1435629.0,64.0,0,131.0
instance_13752,1435916.0,64.0,0,120.0
instance_13753,1436337.0,64.0,0,133.0
instance_13754,1436192.0,64.0,0,133.0
instance_13755,1435359.0,64.0,0,132.0
instance_13756,1435361.0,64.0,0,131.0
instance_13757,1434815.0,64.0,0,120.0
instance_13758,1435485.0,64.0,0,132.0
instance_13759,1434814.0,64.0,0,120.0
instance_13760,1435645.0,64.0,0,129.0
instance_13761,1435084.0,64.0,0,124.0
instance_13762,1434815.0,64.0,0,1790.0
instance_13763,1434946.0,8.0,1,5396.0
instance_13764,1434939.0,192.0,0,9310.0
instance_13778,1436001.0,8.0,1,606.0
instance_13779,1435986.0,8.0,1,621.0
instance_13780,1435971.0,8.0,1,5030.0
instance_13784,1436271.0,8.0,1,4730.0
instance_13785,1436031.0,8.0,1,3196.0
instance_13786,1436331.0,8.0,1,4670.0
instance_13787,1436331.0,8.0,1,12989.0
instance_13788,1435971.0,8.0,1,3277.0
instance_13789,1436031.0,8.0,1,4970.0
instance_13790,1435961.0,12.0,1,14092.0
instance_13791,1435911.0,8.0,1,3473.0
instance_13792,1435966.0,8.0,1,3243.0
instance_13793,1436326.0,8.0,1,207.0
instance_13794,1435928.0,8.0,1,3660.0
instance_13795,1436266.0,8.0,1,2941.0
instance_13796,1435957.0,8.0,1,13576.0
